clade	date	year	location	decimal_date	sequence_name	tree_label	name_cleaned	clade_final
1990.4.a	2015-01-02	2015	North Carolina	2015.00274	A/swine/North_Carolina/A01555273/2015|A_/_H3N2|unassigned|2015-01-02|HA|4||EPI_ISL_173662	A/swine/North_Carolina/A01555273/2015|A_/_H3N2|unassigned|2015-01-02|HA|4||EPI_ISL_173662	swine_North_Carolina_2015-01-02_A01555273_EPI_ISL_173662	1990.4.a
1990.4.a	2015-10-16	2015	North Carolina	2015.789041	A/swine/North_Carolina/A01944728/2015|A_/_H3N2|unassigned|2015-10-16|HA|4||EPI_ISL_203142	A/swine/North_Carolina/A01944728/2015|A_/_H3N2|unassigned|2015-10-16|HA|4||EPI_ISL_203142	swine_North_Carolina_2015-10-16_A01944728_EPI_ISL_203142	1990.4.a
1990.4.a	2014-11-11	2014	North Carolina	2014.860274	A/swine/North_Carolina/A01476974/2014|A_/_H3N2|unassigned|2014-11-11|HA|4||EPI_ISL_182313	A/swine/North_Carolina/A01476974/2014|A_/_H3N2|unassigned|2014-11-11|HA|4||EPI_ISL_182313	swine_North_Carolina_2014-11-11_A01476974_EPI_ISL_182313	1990.4.a
1990.4.a	2014-12-02	2014	Arkansas	2014.917808	A/swine/Arkansas/A01555090/2014|A_/_H3N2|unassigned|2014-12-02|HA|4||EPI_ISL_174307	A/swine/Arkansas/A01555090/2014|A_/_H3N2|unassigned|2014-12-02|HA|4||EPI_ISL_174307	swine_Arkansas_2014-12-02_A01555090_EPI_ISL_174307	1990.4.a
1990.4.a	2015-09-01	2015	North Carolina	2015.665753	A/swine/North_Carolina/157671/2015|A_/_H3N2|unassigned|2015-09-01|HA|4||EPI_ISL_4082003	A/swine/North_Carolina/157671/2015|A_/_H3N2|unassigned|2015-09-01|HA|4||EPI_ISL_4082003	swine_North_Carolina_2015-09-01_157671_EPI_ISL_4082003	1990.4.a
1990.4.a	2014-07-09	2014	Kansas	2014.517808	A/swine/Kansas/018050-1/2014|A_/_H3N2|unassigned|2014-07-09|HA|4||EPI_ISL_166558	A/swine/Kansas/018050-1/2014|A_/_H3N2|unassigned|2014-07-09|HA|4||EPI_ISL_166558	swine_Kansas_2014-07-09_018050-1_EPI_ISL_166558	1990.4.a
1990.4.a	2014-12-11	2014	Kansas	2014.942466	A/Kansas/A01377457/2014|A_/_H3N2|unassigned|2014-12-11|HA|4||EPI_ISL_174858	A/Kansas/A01377457/2014|A_/_H3N2|unassigned|2014-12-11|HA|4||EPI_ISL_174858	Kansas_A01377457_2014-12-11_2014_EPI_ISL_174858	1990.4.a
1990.4.a	2016-09-14	2016	North Carolina	2016.702186	A/swine/North_Carolina/A01781410/2016|A_/_H3N2|unassigned|2016-09-14|HA|4||EPI_ISL_243370	A/swine/North_Carolina/A01781410/2016|A_/_H3N2|unassigned|2016-09-14|HA|4||EPI_ISL_243370	swine_North_Carolina_2016-09-14_A01781410_EPI_ISL_243370	1990.4.a
1990.4.a	2015-10-19	2015	North Carolina	2015.79726	A/swine/North_Carolina/A01945728/2015|A_/_H3N2|unassigned|2015-10-19|HA|4||EPI_ISL_203108	A/swine/North_Carolina/A01945728/2015|A_/_H3N2|unassigned|2015-10-19|HA|4||EPI_ISL_203108	swine_North_Carolina_2015-10-19_A01945728_EPI_ISL_203108	1990.4.a
1990.4.a	2016-01-05	2016	North Carolina	2016.010929	A/swine/North_Carolina/A01729044/2016|A_/_H3N2|unassigned|2016-01-05|HA|4||EPI_ISL_212206	A/swine/North_Carolina/A01729044/2016|A_/_H3N2|unassigned|2016-01-05|HA|4||EPI_ISL_212206	swine_North_Carolina_2016-01-05_A01729044_EPI_ISL_212206	1990.4.a
1990.4.a	2015-10-27	2015	North Carolina	2015.819178	A/swine/North_Carolina/A01945969/2015|A_/_H3N2|unassigned|2015-10-27|HA|4||EPI_ISL_205065	A/swine/North_Carolina/A01945969/2015|A_/_H3N2|unassigned|2015-10-27|HA|4||EPI_ISL_205065	swine_North_Carolina_2015-10-27_A01945969_EPI_ISL_205065	1990.4.a
1990.4.a	2015-10-27	2015	North Carolina	2015.819178	A/swine/North_Carolina/A01945973/2015|A_/_H3N2|unassigned|2015-10-27|HA|4||EPI_ISL_205328	A/swine/North_Carolina/A01945973/2015|A_/_H3N2|unassigned|2015-10-27|HA|4||EPI_ISL_205328	swine_North_Carolina_2015-10-27_A01945973_EPI_ISL_205328	1990.4.a
1990.4.a	2015-07-27	2015	North Carolina	2015.567123	A/swine/North_Carolina/A02025402/2015|A_/_H3N2|unassigned|2015-07-27|HA|4||EPI_ISL_197239	A/swine/North_Carolina/A02025402/2015|A_/_H3N2|unassigned|2015-07-27|HA|4||EPI_ISL_197239	swine_North_Carolina_2015-07-27_A02025402_EPI_ISL_197239	1990.4.a
1990.4.a	2015-08-03	2015	North Carolina	2015.586301	A/swine/North_Carolina/A01770059/2015|A_/_H3N2|unassigned|2015-08-03|HA|4||EPI_ISL_200082	A/swine/North_Carolina/A01770059/2015|A_/_H3N2|unassigned|2015-08-03|HA|4||EPI_ISL_200082	swine_North_Carolina_2015-08-03_A01770059_EPI_ISL_200082	1990.4.a
1990.4.a	2015-07-29	2015	North Carolina	2015.572603	A/swine/North_Carolina/A02034953/2015|A_/_H3N2|unassigned|2015-07-29|HA|4||EPI_ISL_198364	A/swine/North_Carolina/A02034953/2015|A_/_H3N2|unassigned|2015-07-29|HA|4||EPI_ISL_198364	swine_North_Carolina_2015-07-29_A02034953_EPI_ISL_198364	1990.4.a
1990.4.a	2016-04-20	2016	North Carolina	2016.300546	A/swine/North_Carolina/A01895763/2016|A_/_H3N2|unassigned|2016-04-20|HA|4||EPI_ISL_225510	A/swine/North_Carolina/A01895763/2016|A_/_H3N2|unassigned|2016-04-20|HA|4||EPI_ISL_225510	swine_North_Carolina_2016-04-20_A01895763_EPI_ISL_225510	1990.4.a
1990.4.a	2016-07-27	2016	North Carolina	2016.568306	A/swine/North_Carolina/A01777989/2016|A_/_H3N2|unassigned|2016-07-27|HA|4||EPI_ISL_234530	A/swine/North_Carolina/A01777989/2016|A_/_H3N2|unassigned|2016-07-27|HA|4||EPI_ISL_234530	swine_North_Carolina_2016-07-27_A01777989_EPI_ISL_234530	1990.4.a
1990.4.a	2016-02-22	2016	North Carolina	2016.142077	A/swine/North_Carolina/A01732322/2016|A_/_H3N2|unassigned|2016-02-22|HA|4||EPI_ISL_235742	A/swine/North_Carolina/A01732322/2016|A_/_H3N2|unassigned|2016-02-22|HA|4||EPI_ISL_235742	swine_North_Carolina_2016-02-22_A01732322_EPI_ISL_235742	1990.4.a
1990.4.a	2014-01-28	2014	Indiana	2014.073973	A/swine/Indiana/A01260479/2014|A_/_H3N2|unassigned|2014-01-28|HA|4||EPI_ISL_161718	A/swine/Indiana/A01260479/2014|A_/_H3N2|unassigned|2014-01-28|HA|4||EPI_ISL_161718	swine_Indiana_2014-01-28_A01260479_EPI_ISL_161718	1990.4.a
1990.4.a	2014-01-13	2014	Indiana	2014.032877	Influenza A virus (A/swine/Indiana/A01260466/2014(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Indiana|Sus scrofa|2014-01-13|KJ579980.1	Influenza A virus (A/swine/Indiana/A01260466/2014(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Indiana|Sus scrofa|2014-01-13|KJ579980.1	swine_Indiana_2014-01-13_A01260466_KJ579980.1	1990.4.a
1990.4.a	2016-07-06	2016	Indiana	2016.510929	A/swine/Indiana/A01777672/2016|A_/_H3N2|unassigned|2016-07-06|HA|4||EPI_ISL_234964	A/swine/Indiana/A01777672/2016|A_/_H3N2|unassigned|2016-07-06|HA|4||EPI_ISL_234964	swine_Indiana_2016-07-06_A01777672_EPI_ISL_234964	1990.4.a
1990.4.a	2013-03-29	2013	Indiana	2013.238356	A/swine/Indiana/A01260261/2013|A_/_H3N2|unassigned|2013-03-29|HA|4||EPI_ISL_143495	A/swine/Indiana/A01260261/2013|A_/_H3N2|unassigned|2013-03-29|HA|4||EPI_ISL_143495	swine_Indiana_2013-03-29_A01260261_EPI_ISL_143495	1990.4.a
1990.4.a	2015-11-16	2015	Minnesota	2015.873973	A/swine/Minnesota/A01941131/2015|A_/_H3N2|unassigned|2015-11-16|HA|4||EPI_ISL_206000	A/swine/Minnesota/A01941131/2015|A_/_H3N2|unassigned|2015-11-16|HA|4||EPI_ISL_206000	swine_Minnesota_2015-11-16_A01941131_EPI_ISL_206000	1990.4.a
1990.4.a	2015-12-15	2015	Minnesota	2015.953425	A/swine/Minnesota/A01941515/2015|A_/_H3N2|unassigned|2015-12-15|HA|4||EPI_ISL_209347	A/swine/Minnesota/A01941515/2015|A_/_H3N2|unassigned|2015-12-15|HA|4||EPI_ISL_209347	swine_Minnesota_2015-12-15_A01941515_EPI_ISL_209347	1990.4.a
1990.4.a	2015-08-24	2015	Minnesota	2015.643836	A/swine/Minnesota/A01940148/2015|A_/_H3N2|unassigned|2015-08-24|HA|4||EPI_ISL_200990	A/swine/Minnesota/A01940148/2015|A_/_H3N2|unassigned|2015-08-24|HA|4||EPI_ISL_200990	swine_Minnesota_2015-08-24_A01940148_EPI_ISL_200990	1990.4.a
1990.4.a	2015-08-17	2015	Minnesota	2015.624658	A/swine/Minnesota/A01940153/2015|A_/_H3N2|unassigned|2015-08-17|HA|4||EPI_ISL_200989	A/swine/Minnesota/A01940153/2015|A_/_H3N2|unassigned|2015-08-17|HA|4||EPI_ISL_200989	swine_Minnesota_2015-08-17_A01940153_EPI_ISL_200989	1990.4.a
1990.4.a	2015-09-21	2015	Minnesota	2015.720548	A/swine/Minnesota/A01940427/2015|A_/_H3N2|unassigned|2015-09-21|HA|4||EPI_ISL_201896	A/swine/Minnesota/A01940427/2015|A_/_H3N2|unassigned|2015-09-21|HA|4||EPI_ISL_201896	swine_Minnesota_2015-09-21_A01940427_EPI_ISL_201896	1990.4.a
1990.4.a	2014-12-10	2014	Kansas	2014.939726	A/swine/Kansas/14-032477/2014|A_/_H3N2|unassigned|2014-12-10|HA|4||EPI_ISL_174535	A/swine/Kansas/14-032477/2014|A_/_H3N2|unassigned|2014-12-10|HA|4||EPI_ISL_174535	swine_Kansas_2014-12-10_14-032477_EPI_ISL_174535	1990.4.a
1990.4.a	2016-12-06	2016	Michigan	2016.928962	A/swine/Michigan/A01671226/2016|A_/_H3N2|unassigned|2016-12-06|HA|4||EPI_ISL_253641	A/swine/Michigan/A01671226/2016|A_/_H3N2|unassigned|2016-12-06|HA|4||EPI_ISL_253641	swine_Michigan_2016-12-06_A01671226_EPI_ISL_253641	1990.4.a
1990.4.a	2014-04-01	2014	North Carolina	2014.246575	A/swine/North_Carolina/A01410622/2014|A_/_H3N2|unassigned|2014-04-01|HA|4||EPI_ISL_162315	A/swine/North_Carolina/A01410622/2014|A_/_H3N2|unassigned|2014-04-01|HA|4||EPI_ISL_162315	swine_North_Carolina_2014-04-01_A01410622_EPI_ISL_162315	1990.4.a
1990.4.a	2014-01-01	2014	North Carolina	2014	A/swine/North_Carolina/A01410118/2014|A_/_H3N2|unassigned|2014-01-01|HA|4||EPI_ISL_157209	A/swine/North_Carolina/A01410118/2014|A_/_H3N2|unassigned|2014-01-01|HA|4||EPI_ISL_157209	swine_North_Carolina_2014-01-01_A01410118_EPI_ISL_157209	1990.4.a
1990.4.a	2014-03-01	2014	North Carolina	2014.161644	A/swine/North_Carolina/A01410527/2014|A_/_H3N2|unassigned|2014-03-01|HA|4||EPI_ISL_162022	A/swine/North_Carolina/A01410527/2014|A_/_H3N2|unassigned|2014-03-01|HA|4||EPI_ISL_162022	swine_North_Carolina_2014-03-01_A01410527_EPI_ISL_162022	1990.4.a
1990.4.a	2014-06-17	2014	North Carolina	2014.457534	A/swine/North_Carolina/A01475825/2014|A_/_H3N2|unassigned|2014-06-17|HA|4||EPI_ISL_168476	A/swine/North_Carolina/A01475825/2014|A_/_H3N2|unassigned|2014-06-17|HA|4||EPI_ISL_168476	swine_North_Carolina_2014-06-17_A01475825_EPI_ISL_168476	1990.4.a
1990.4.a	2013-11-01	2013	Iowa	2013.832877	A/swine/Iowa/A01290742/2013|A_/_H3N2|unassigned|2013-11-01|HA|4||EPI_ISL_153739	A/swine/Iowa/A01290742/2013|A_/_H3N2|unassigned|2013-11-01|HA|4||EPI_ISL_153739	swine_Iowa_2013-11-01_A01290742_EPI_ISL_153739	1990.4.a
1990.4.a	2013-12-01	2013	North Carolina	2013.915068	A/swine/North_Carolina/A01409423/2013|A_/_H3N2|unassigned|2013-12-01|HA|4||EPI_ISL_154619	A/swine/North_Carolina/A01409423/2013|A_/_H3N2|unassigned|2013-12-01|HA|4||EPI_ISL_154619	swine_North_Carolina_2013-12-01_A01409423_EPI_ISL_154619	1990.4.a
1990.4.a	2013-05-01	2013	Michigan	2013.328767	A/swine/Michigan/A01432678/2013|A_/_H3N2|unassigned|2013-05-01|HA|4||EPI_ISL_143204	A/swine/Michigan/A01432678/2013|A_/_H3N2|unassigned|2013-05-01|HA|4||EPI_ISL_143204	swine_Michigan_2013-05-01_A01432678_EPI_ISL_143204	1990.4.a
1990.4.a	2019-04-16	2019	Indiana	2019.287671	A/swine/Indiana/A01812292/2019|A_/_H3N2|unassigned|2019-04-16|HA|4||EPI_ISL_366169	A/swine/Indiana/A01812292/2019|A_/_H3N2|unassigned|2019-04-16|HA|4||EPI_ISL_366169	swine_Indiana_2019-04-16_A01812292_EPI_ISL_366169	1990.4.a
1990.4.a	2013-03-26	2013	Pennsylvania	2013.230137	A/swine/Pennsylvania/A01380412/2013|A_/_H3N2|unassigned|2013-03-26|HA|4||EPI_ISL_143217	A/swine/Pennsylvania/A01380412/2013|A_/_H3N2|unassigned|2013-03-26|HA|4||EPI_ISL_143217	swine_Pennsylvania_2013-03-26_A01380412_EPI_ISL_143217	1990.4.a
1990.4.a	2012-12-11	2012	Alabama	2012.942623	A/swine/Alabama/D0383/2012|A_/_H3N2|unassigned|2012-12-11|HA|4||EPI_ISL_207062	A/swine/Alabama/D0383/2012|A_/_H3N2|unassigned|2012-12-11|HA|4||EPI_ISL_207062	swine_Alabama_2012-12-11_D0383_EPI_ISL_207062	1990.4.a
1990.4.a	2013-01-03	2013	Maryland	2013.005479	A/swine/Maryland/A01444460/2013|A_/_H3N2|unassigned|2013-01-03|HA|4||EPI_ISL_136652	A/swine/Maryland/A01444460/2013|A_/_H3N2|unassigned|2013-01-03|HA|4||EPI_ISL_136652	swine_Maryland_2013-01-03_A01444460_EPI_ISL_136652	1990.4.a
1990.4.a	2017-04-11	2017	Iowa	2017.273973	A/swine/Iowa/A02214841/2017|A_/_H3N2|unassigned|2017-04-11|HA|4||EPI_ISL_272818	A/swine/Iowa/A02214841/2017|A_/_H3N2|unassigned|2017-04-11|HA|4||EPI_ISL_272818	swine_Iowa_2017-04-11_A02214841_EPI_ISL_272818	1990.4.a
1990.4.a	2017-01-04	2017	Illinois	2017.008219	A/swine/Illinois/100227/2017|A_/_H3|unassigned|2017-01-04|HA|4||EPI_ISL_19278890	A/swine/Illinois/100227/2017|A_/_H3|unassigned|2017-01-04|HA|4||EPI_ISL_19278890	swine_Illinois_2017-01-04_100227_EPI_ISL_19278890	1990.4.a
1990.4.a	2017-01-25	2017	Illinois	2017.065753	A/swine/Illinois/100262/2017|A_/_H3|unassigned|2017-01-25|HA|4||EPI_ISL_19278861	A/swine/Illinois/100262/2017|A_/_H3|unassigned|2017-01-25|HA|4||EPI_ISL_19278861	swine_Illinois_2017-01-25_100262_EPI_ISL_19278861	1990.4.a
1990.4.a	2017-01-23	2017	Illinois	2017.060274	A/swine/Illinois/100254/2017|A_/_H3|unassigned|2017-01-23|HA|4||EPI_ISL_19278863	A/swine/Illinois/100254/2017|A_/_H3|unassigned|2017-01-23|HA|4||EPI_ISL_19278863	swine_Illinois_2017-01-23_100254_EPI_ISL_19278863	1990.4.a
1990.4.a	2017-01-23	2017	Illinois	2017.060274	A/swine/Illinois/100256/2017|A_/_H3|unassigned|2017-01-23|HA|4||EPI_ISL_19278866	A/swine/Illinois/100256/2017|A_/_H3|unassigned|2017-01-23|HA|4||EPI_ISL_19278866	swine_Illinois_2017-01-23_100256_EPI_ISL_19278866	1990.4.a
1990.4.a	2016-08-03	2016	Illinois	2016.587432	A/swine/Illinois/100215/2016|A_/_H3|unassigned|2016-08-03|HA|4||EPI_ISL_19278917	A/swine/Illinois/100215/2016|A_/_H3|unassigned|2016-08-03|HA|4||EPI_ISL_19278917	swine_Illinois_2016-08-03_100215_EPI_ISL_19278917	1990.4.a
1990.4.a	2016-07-14	2016	Illinois	2016.532787	A/swine/Illinois/100212/2016|A_/_H3|unassigned|2016-07-14|HA|4||EPI_ISL_19278922	A/swine/Illinois/100212/2016|A_/_H3|unassigned|2016-07-14|HA|4||EPI_ISL_19278922	swine_Illinois_2016-07-14_100212_EPI_ISL_19278922	1990.4.a
1990.4.a	2014-10-16	2014	Nebraska	2014.789041	A/swine/Nebraska/A01477775/2014|A_/_H3N2|unassigned|2014-10-16|HA|4||EPI_ISL_170820	A/swine/Nebraska/A01477775/2014|A_/_H3N2|unassigned|2014-10-16|HA|4||EPI_ISL_170820	swine_Nebraska_2014-10-16_A01477775_EPI_ISL_170820	1990.4.a
1990.4.a	2015-10-27	2015	Iowa	2015.819178	A/swine/Iowa/A01944835/2015|A_/_H3N2|unassigned|2015-10-27|HA|4||EPI_ISL_205324	A/swine/Iowa/A01944835/2015|A_/_H3N2|unassigned|2015-10-27|HA|4||EPI_ISL_205324	swine_Iowa_2015-10-27_A01944835_EPI_ISL_205324	1990.4.a
1990.4.a	2016-01-12	2016	Iowa	2016.030055	A/swine/Iowa/A01729543/2016|A_/_H3N2|unassigned|2016-01-12|HA|4||EPI_ISL_213796	A/swine/Iowa/A01729543/2016|A_/_H3N2|unassigned|2016-01-12|HA|4||EPI_ISL_213796	swine_Iowa_2016-01-12_A01729543_EPI_ISL_213796	1990.4.a
1990.4.a	2017-11-07	2017	North Carolina	2017.849315	A/swine/North_Carolina/A02135886/2017|A_/_H3N2|unassigned|2017-11-07|HA|4||EPI_ISL_296261	A/swine/North_Carolina/A02135886/2017|A_/_H3N2|unassigned|2017-11-07|HA|4||EPI_ISL_296261	swine_North_Carolina_2017-11-07_A02135886_EPI_ISL_296261	1990.4.a
1990.4.a	2016-01-28	2016	North Carolina	2016.07377	A/swine/North_Carolina/A01730588/2016|A_/_H3N2|unassigned|2016-01-28|HA|4||EPI_ISL_216893	A/swine/North_Carolina/A01730588/2016|A_/_H3N2|unassigned|2016-01-28|HA|4||EPI_ISL_216893	swine_North_Carolina_2016-01-28_A01730588_EPI_ISL_216893	1990.4.a
1990.4.a	2014-10-14	2014	North Carolina	2014.783562	A/swine/North_Carolina/A01476722/2014|A_/_H3N2|unassigned|2014-10-14|HA|4||EPI_ISL_170809	A/swine/North_Carolina/A01476722/2014|A_/_H3N2|unassigned|2014-10-14|HA|4||EPI_ISL_170809	swine_North_Carolina_2014-10-14_A01476722_EPI_ISL_170809	1990.4.a
1990.4.a	2018-01-22	2018	Illinois	2018.057534	A/swine/Illinois/100340/2018|A_/_H3|unassigned|2018-01-22|HA|4||EPI_ISL_19278655	A/swine/Illinois/100340/2018|A_/_H3|unassigned|2018-01-22|HA|4||EPI_ISL_19278655	swine_Illinois_2018-01-22_100340_EPI_ISL_19278655	1990.4.a
1990.4.a	2018-10-23	2018	Illinois	2018.808219	A/swine/Illinois/100372/2018|A_/_H3|unassigned|2018-10-23|HA|4||EPI_ISL_19278515	A/swine/Illinois/100372/2018|A_/_H3|unassigned|2018-10-23|HA|4||EPI_ISL_19278515	swine_Illinois_2018-10-23_100372_EPI_ISL_19278515	1990.4.a
1990.4.a	2018-12-10	2018	Illinois	2018.939726	Influenza A virus (A/swine/Illinois/A02427656/2018(H3N2)) segment 4 hemagglutinin (HA) gene, complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Illinois|Sus scrofa|2018-12-10|MK391664.1	Influenza A virus (A/swine/Illinois/A02427656/2018(H3N2)) segment 4 hemagglutinin (HA) gene complete cds |Alphainfluenzavirus influenzae|H3N2|USA: Illinois|Sus scrofa|2018-12-10|MK391664.1	swine_Illinois_2018-12-10_A02427656_MK391664.1	1990.4.a
1990.4.a	2017-01-19	2017	Illinois	2017.049315	A/swine/Illinois/100245/2017|A_/_H3|unassigned|2017-01-19|HA|4||EPI_ISL_19278886	A/swine/Illinois/100245/2017|A_/_H3|unassigned|2017-01-19|HA|4||EPI_ISL_19278886	swine_Illinois_2017-01-19_100245_EPI_ISL_19278886	1990.4.a
1990.4.a	2017-01-19	2017	Illinois	2017.049315	A/swine/Illinois/100247/2017|A_/_H3|unassigned|2017-01-19|HA|4||EPI_ISL_19278887	A/swine/Illinois/100247/2017|A_/_H3|unassigned|2017-01-19|HA|4||EPI_ISL_19278887	swine_Illinois_2017-01-19_100247_EPI_ISL_19278887	1990.4.a
1990.4.a	2017-01-19	2017	Illinois	2017.049315	A/swine/Illinois/100243/2017|A_/_H3|unassigned|2017-01-19|HA|4||EPI_ISL_19278885	A/swine/Illinois/100243/2017|A_/_H3|unassigned|2017-01-19|HA|4||EPI_ISL_19278885	swine_Illinois_2017-01-19_100243_EPI_ISL_19278885	1990.4.a
1990.4.a	2017-01-19	2017	Illinois	2017.049315	A/swine/Illinois/100249/2017|A_/_H3|unassigned|2017-01-19|HA|4||EPI_ISL_19278889	A/swine/Illinois/100249/2017|A_/_H3|unassigned|2017-01-19|HA|4||EPI_ISL_19278889	swine_Illinois_2017-01-19_100249_EPI_ISL_19278889	1990.4.a
1990.4.a	2016-08-01	2016	Illinois	2016.581967	A/swine/Illinois/100213/2016|A_/_H3|unassigned|2016-08-01|HA|4||EPI_ISL_19278918	A/swine/Illinois/100213/2016|A_/_H3|unassigned|2016-08-01|HA|4||EPI_ISL_19278918	swine_Illinois_2016-08-01_100213_EPI_ISL_19278918	1990.4.a
1990.4.a	2016-08-08	2016	Illinois	2016.601093	A/swine/Illinois/100216/2016|A_/_H3|unassigned|2016-08-08|HA|4||EPI_ISL_19278916	A/swine/Illinois/100216/2016|A_/_H3|unassigned|2016-08-08|HA|4||EPI_ISL_19278916	swine_Illinois_2016-08-08_100216_EPI_ISL_19278916	1990.4.a
1990.4.a	2017-01-19	2017	Illinois	2017.049315	A/swine/Illinois/100240/2017|A_/_H3|unassigned|2017-01-19|HA|4||EPI_ISL_19278882	A/swine/Illinois/100240/2017|A_/_H3|unassigned|2017-01-19|HA|4||EPI_ISL_19278882	swine_Illinois_2017-01-19_100240_EPI_ISL_19278882	1990.4.a
1990.4.a	2013-11-15	2013	Ohio	2013.871233	Influenza A virus (A/swine/Ohio/27361/2013(H3N2)) segment 4 hemagglutinin (HA) gene, partial cds |Alphainfluenzavirus influenzae|H3N2|USA|Sus scrofa|2013-11-15|KJ000723.1	Influenza A virus (A/swine/Ohio/27361/2013(H3N2)) segment 4 hemagglutinin (HA) gene partial cds |Alphainfluenzavirus influenzae|H3N2|USA|Sus scrofa|2013-11-15|KJ000723.1	swine_Ohio_2013-11-15_27361_KJ000723.1	1990.4.a
1990.4.a	2016-12-28	2016	Iowa	2016.989071	A/swine/Iowa/A01671744/2016|A_/_H3N2|unassigned|2016-12-28|HA|4||EPI_ISL_253921	A/swine/Iowa/A01671744/2016|A_/_H3N2|unassigned|2016-12-28|HA|4||EPI_ISL_253921	swine_Iowa_2016-12-28_A01671744_EPI_ISL_253921	1990.4.a
1990.4.a	2015-08-13	2015	Michigan	2015.613699	A/swine/Michigan/A02025547/2015|A_/_H3N2|unassigned|2015-08-13|HA|4||EPI_ISL_200098	A/swine/Michigan/A02025547/2015|A_/_H3N2|unassigned|2015-08-13|HA|4||EPI_ISL_200098	swine_Michigan_2015-08-13_A02025547_EPI_ISL_200098	1990.4.a
1990.4.a	2015-08-05	2015	Iowa	2015.591781	A/swine/Iowa/A01769343/2015|A_/_H3N2|unassigned|2015-08-05|HA|4||EPI_ISL_200088	A/swine/Iowa/A01769343/2015|A_/_H3N2|unassigned|2015-08-05|HA|4||EPI_ISL_200088	swine_Iowa_2015-08-05_A01769343_EPI_ISL_200088	1990.4.a
1990.4.a	2018-12-12	2018	Iowa	2018.945205	A/swine/Iowa/A01785787/2018|A_/_H3N2|unassigned|2018-12-12|HA|4||EPI_ISL_376860	A/swine/Iowa/A01785787/2018|A_/_H3N2|unassigned|2018-12-12|HA|4||EPI_ISL_376860	swine_Iowa_2018-12-12_A01785787_EPI_ISL_376860	1990.4.a
1990.4.a	2018-10-05	2018	Iowa	2018.758904	A/swine/Iowa/A01785636/2018|A_/_H3N2|unassigned|2018-10-05|HA|4||EPI_ISL_379263	A/swine/Iowa/A01785636/2018|A_/_H3N2|unassigned|2018-10-05|HA|4||EPI_ISL_379263	swine_Iowa_2018-10-05_A01785636_EPI_ISL_379263	1990.4.a
1990.4.a	2018-07-19	2018	Nebraska	2018.545205	A/swine/Nebraska/A02254607/2018|A_/_H3N2|unassigned|2018-07-19|HA|4||EPI_ISL_326805	A/swine/Nebraska/A02254607/2018|A_/_H3N2|unassigned|2018-07-19|HA|4||EPI_ISL_326805	swine_Nebraska_2018-07-19_A02254607_EPI_ISL_326805	1990.4.a
1990.4.a	2018-07-11	2018	Nebraska	2018.523288	A/swine/Nebraska/A01785583/2018|A_/_H3N2|unassigned|2018-07-11|HA|4||EPI_ISL_327796	A/swine/Nebraska/A01785583/2018|A_/_H3N2|unassigned|2018-07-11|HA|4||EPI_ISL_327796	swine_Nebraska_2018-07-11_A01785583_EPI_ISL_327796	1990.4.a
1990.4.a	2017-12-13	2017	Iowa	2017.947945	A/swine/Iowa/A02138601/2017|A_/_H3N2|unassigned|2017-12-13|HA|4||EPI_ISL_295670	A/swine/Iowa/A02138601/2017|A_/_H3N2|unassigned|2017-12-13|HA|4||EPI_ISL_295670	swine_Iowa_2017-12-13_A02138601_EPI_ISL_295670	1990.4.a
1990.4.a	2018-05-16	2018	Nebraska	2018.369863	A/swine/Nebraska/A02169069/2018|A_/_H3N2|unassigned|2018-05-16|HA|4||EPI_ISL_328483	A/swine/Nebraska/A02169069/2018|A_/_H3N2|unassigned|2018-05-16|HA|4||EPI_ISL_328483	swine_Nebraska_2018-05-16_A02169069_EPI_ISL_328483	1990.4.a
1990.4.a	2018-04-24	2018	Nebraska	2018.309589	A/swine/Nebraska/A02157995/2018|A_/_H3N2|unassigned|2018-04-24|HA|4||EPI_ISL_329069	A/swine/Nebraska/A02157995/2018|A_/_H3N2|unassigned|2018-04-24|HA|4||EPI_ISL_329069	swine_Nebraska_2018-04-24_A02157995_EPI_ISL_329069	1990.4.a
1990.4.a	2017-12-11	2017	Nebraska	2017.942466	A/swine/Nebraska/A01785383/2017|A_/_H3N2|unassigned|2017-12-11|HA|4||EPI_ISL_297149	A/swine/Nebraska/A01785383/2017|A_/_H3N2|unassigned|2017-12-11|HA|4||EPI_ISL_297149	swine_Nebraska_2017-12-11_A01785383_EPI_ISL_297149	1990.4.a
1990.4.a	2018-04-09	2018	Iowa	2018.268493	A/swine/Iowa/A02157567/2018|A_/_H3N2|unassigned|2018-04-09|HA|4||EPI_ISL_329603	A/swine/Iowa/A02157567/2018|A_/_H3N2|unassigned|2018-04-09|HA|4||EPI_ISL_329603	swine_Iowa_2018-04-09_A02157567_EPI_ISL_329603	1990.4.a
1990.4.a	2018-03-09	2018	Nebraska	2018.183562	A/swine/Nebraska/A02155428/2018|A_/_H3N2|unassigned|2018-03-09|HA|4||EPI_ISL_329719	A/swine/Nebraska/A02155428/2018|A_/_H3N2|unassigned|2018-03-09|HA|4||EPI_ISL_329719	swine_Nebraska_2018-03-09_A02155428_EPI_ISL_329719	1990.4.a
